127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/js/stacktrace.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/js/ServiceFactory.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/ajax/transport.js HTTP/1.1" 200 221
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/js/test.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/js/angular.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/customer-list/customer-list.module.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/customer-list/customer-list.component.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/customer-list/customer-list.template.xhtml HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "POST /crm/ajax/transport HTTP/1.1" 200 280
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "POST /crm/ajax/transport HTTP/1.1" 200 2332
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "POST /crm/ajax/transport HTTP/1.1" 200 2332
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/customers.xhtml HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/js/common-dom.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/js/stacktrace.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/v2/js/ServiceFactory.js HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2016:16:02:32 +0700] "GET /crm/ajax/transport.js HTTP/1.1" 200 221
